Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
21390	1825	False	04/18/2025 18:34:18.619	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Z Height			
21391	1825	False	04/18/2025 18:34:18.636	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)				
21392	1825	False	04/18/2025 18:34:18.636	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Output : X Position	502.70759		
21393	1825	False	04/18/2025 18:34:18.636	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Output : Y Position	170.44875		
21394	1825	False	04/18/2025 18:34:18.636	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Output : Z Position	-59.000941		
21395	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)				
21396	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Substrate	Wash		
21397	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Position	Clean		
21398	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Specify Well By	By Position		
21399	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Well Row			
21400	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Well Column			
21401	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Well Position	1		
21402	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : @AppliedWells			
21403	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : @AllWells			
21404	1826	False	04/18/2025 18:34:18.643	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Z Height			
21405	1826	False	04/18/2025 18:34:18.659	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)				
21406	1826	False	04/18/2025 18:34:18.659	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Output : X Position	514.56124		
21407	1826	False	04/18/2025 18:34:18.659	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Output : Y Position	175.08656		
21408	1826	False	04/18/2025 18:34:18.659	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Output : Z Position	-59.005838		
21409	1827	False	04/18/2025 18:34:18.711	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef				
21410	1827	False	04/18/2025 18:34:18.711	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Input : Available Resources	Arm - Single Tip		
21411	1827	False	04/18/2025 18:34:18.711	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Input : Index	1		
21412	1827	False	04/18/2025 18:34:18.711	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Input : Hardware Resource Type	Robot Arm		
21413	1827	False	04/18/2025 18:34:18.753	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef				
21414	1827	False	04/18/2025 18:34:18.753	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Reference X (mm)	534.63931		
21415	1827	False	04/18/2025 18:34:18.753	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Reference Y (mm)	218.205		
21416	1827	False	04/18/2025 18:34:18.753	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Reference Z (mm)	178.17804		
21417	1827	False	04/18/2025 18:34:18.753	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Tilt Controller Channel	0		
21418	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds					
21419	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Impressionist Arm Resource	Arm - Single Tip		
21420	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Index			
21421	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : X Start Speed (mm/s)			
21422	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : X End Speed (mm/s)			
21423	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : X Acceleration (mm/s^2)			
21424	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Y Start Speed (mm/s)			
21425	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Y End Speed (mm/s)			
21426	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Y Acceleration (mm/s^2)			
21427	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Z Start Speed (mm/s)			
21428	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Z End Speed (mm/s)			
21429	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Z Acceleration (mm/s^2)			
21430	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Speed Units	mm/sec		
21431	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Acceleration Units	mm/sec^2		
21432	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : SettingType	Simple		
21433	1828	False	04/18/2025 18:34:18.758	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Arm Speeds	High		
21434	1828	False	04/18/2025 18:34:18.941	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds					
21435	1828	False	04/18/2025 18:34:19.054	7258	[1]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Colliding Arm Names					
21436	1828	False	04/18/2025 18:34:19.054	7258	[1]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Colliding Arm Names		Output : Colliding Arm Names	Arm - 1000uL PDT,Arm - SV Hopper		
21437	1829	False	04/18/2025 18:34:19.056	7258	[1]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}				
21438	1829	False	04/18/2025 18:34:19.056	7258	[1]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}	Input : Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}		
21439	1829	False	04/18/2025 18:34:19.056	7258	[1]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}				
21440	1830	False	04/18/2025 18:34:19.058	7258	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Exit variables (output)  				
21441	1830	False	04/18/2025 18:34:19.058	7258	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Exit variables (output)  	Input : Comment	Exit variables (output)  		
21442	1830	False	04/18/2025 18:34:19.058	7258	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Exit variables (output)  				
21443	1831	False	04/18/2025 18:34:19.060	7258	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip	Comment	MoveInactiveArmsHome ArmToMove: 				
21444	1831	False	04/18/2025 18:34:19.060	7258	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip	Comment	MoveInactiveArmsHome ArmToMove: 	Input : Comment	MoveInactiveArmsHome ArmToMove: 		
21445	1831	False	04/18/2025 18:34:19.060	7258	[1]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip	Comment	MoveInactiveArmsHome ArmToMove: 				
21446	1832	False	04/18/2025 18:34:19.061	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZStart_Invalid_Drain == 0:				
21447	1832	False	04/18/2025 18:34:19.061	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZStart_Invalid_Drain == 0:	Input : Comment	Begin If Statement if ZStart_Invalid_Drain == 0:		
21448	1832	False	04/18/2025 18:34:19.061	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZStart_Invalid_Drain == 0:				
21449	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense				
21450	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Impressionist Arm Resource	Arm - Single Tip		
21451	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Index			
21452	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Wait For Completion	Yes		
21453	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Substrate	Wash		
21454	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Position	Drain		
21455	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Specify Well By	By Position		
21456	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Well Row			
21457	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Well Column			
21458	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Well Position	1		
21459	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Z Height	Z Dispense		
21460	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Retract Z Between Substrates	Yes		
21461	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : @AppliedWells			
21462	1833	False	04/18/2025 18:34:19.071	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : @AllWells			
21463	1833	False	04/18/2025 18:34:22.894	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense				
21464	1833	False	04/18/2025 18:34:22.894	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Substrate Type Moved To	Wash		
21465	1833	False	04/18/2025 18:34:22.894	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Substrate Position Moved To	Drain		
21466	1833	False	04/18/2025 18:34:22.894	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : X Position Moved To	31.93172		
21467	1833	False	04/18/2025 18:34:22.894	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Y Position Moved To	388.65375		
21468	1833	False	04/18/2025 18:34:22.894	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Z Position Moved To	119.177099		
21469	1833	False	04/18/2025 18:34:22.894	7258	[1]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Z Travel For Move	0		
21470	1834	False	04/18/2025 18:34:24.726	7258	[1]	ASMain	Execute	ASMain,WashDispensingTip	Comment	Exception Traceback: Traceback (most recent call last):
  File "<string>", line 209, in Execute
  File "<string>", line 449, in UnitOperations
  File "C:\Automation Studio\Script\User Scripts\ASMain\SingleTipBlock.py", line 1035, in Execute
    protocol_return = pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\SafeMoveToSubstrate.py", line 208, in Execute
    pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\WashDispensingTip.py", line 406, in Execute
    pe.Execute(self, aMoveArmToSubstrateAction)
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\runtime.py", line 79, in Execute
    raise AbortedException(action.LastError)
AbortedException
				
21471	1834	False	04/18/2025 18:34:24.726	7258	[1]	ASMain	Execute	ASMain,WashDispensingTip	Comment	Exception Traceback: Traceback (most recent call last):
  File "<string>", line 209, in Execute
  File "<string>", line 449, in UnitOperations
  File "C:\Automation Studio\Script\User Scripts\ASMain\SingleTipBlock.py", line 1035, in Execute
    protocol_return = pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\SafeMoveToSubstrate.py", line 208, in Execute
    pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\WashDispensingTip.py", line 406, in Execute
    pe.Execute(self, aMoveArmToSubstrateAction)
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\runtime.py", line 79, in Execute
    raise AbortedException(action.LastError)
AbortedException
	Input : Comment	Exception Traceback: Traceback (most recent call last):
  File "<string>", line 209, in Execute
  File "<string>", line 449, in UnitOperations
  File "C:\Automation Studio\Script\User Scripts\ASMain\SingleTipBlock.py", line 1035, in Execute
    protocol_return = pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\SafeMoveToSubstrate.py", line 208, in Execute
    pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\WashDispensingTip.py", line 406, in Execute
    pe.Execute(self, aMoveArmToSubstrateAction)
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\runtime.py", line 79, in Execute
    raise AbortedException(action.LastError)
AbortedException
		
21472	1834	False	04/18/2025 18:34:24.726	7258	[1]	ASMain	Execute	ASMain,WashDispensingTip	Comment	Exception Traceback: Traceback (most recent call last):
  File "<string>", line 209, in Execute
  File "<string>", line 449, in UnitOperations
  File "C:\Automation Studio\Script\User Scripts\ASMain\SingleTipBlock.py", line 1035, in Execute
    protocol_return = pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\SafeMoveToSubstrate.py", line 208, in Execute
    pWashDispensingTip.Execute()
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\WashDispensingTip.py", line 406, in Execute
    pe.Execute(self, aMoveArmToSubstrateAction)
  File "C:\Automation Studio\Script\User Scripts\Subprotocols\runtime.py", line 79, in Execute
    raise AbortedException(action.LastError)
AbortedException
				
21473	1835	False	04/18/2025 18:34:24.735	7258	[1]	AbortBlock	Execute	ASMain,WashDispensingTip	Set Step Text					
21474	1835	False	04/18/2025 18:34:24.735	7258	[1]	AbortBlock	Execute	ASMain,WashDispensingTip	Set Step Text		Input : Step Text	System reset after protocol abort...		
21475	1835	False	04/18/2025 18:34:24.735	7258	[1]	AbortBlock	Execute	ASMain,WashDispensingTip	Set Step Text					
21476	1836	False	04/18/2025 18:34:24.742	7258	[1]	AbortBlock	Execute	ASMain,WashDispensingTip	Pause					
21477	1836	False	04/18/2025 18:34:24.742	7258	[1]	AbortBlock	Execute	ASMain,WashDispensingTip	Pause		Input : Message	Experiment execution has been aborted. Reset Hardware?		
21478	1836	False	04/18/2025 18:34:24.742	7258	[1]	AbortBlock	Execute	ASMain,WashDispensingTip	Pause		Input : Dialog Buttons	Yes/No		
21479	1836	False	04/18/2025 18:34:24.742	7258	[1]	AbortBlock	Execute	ASMain,WashDispensingTip	Pause		Input : Max Pause Time (seconds)	-1		
